Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
932,109,2004-2007,Biological monitoring and bridging the gap between land management and science,2007,NATURAL AREAS JOURNAL,"Barrows, Cameron W.; Allen, Michael F.",11,10.3375/0885-8608(2007)27[194:BMABTG]2.0.CO;2,TRUE,FALSE
1822,110,2004-2007,A rapid approach to modeling species-habitat relationships,2006,BIOLOGICAL CONSERVATION,"Carter, GM; Stolen, ED; Breininger, DR",39,10.1016/j.biocon.2005.08.012,FALSE,TRUE
2,111,2004-2007,Absent or undetected? Effects of non-detection of species occurrence on wildlife-habitat models,2004,BIOLOGICAL CONSERVATION,"Gu, WD; Swihart, RK",610,10.1016/S0006-3207(03)00190-3,TRUE,FALSE
1678,112,2004-2007,Zero tolerance ecology: improving ecological inference by modelling the source of zero observations,2005,ECOLOGY LETTERS,"Martin, TG; Wintle, BA; Rhodes, JR; Kuhnert, PM; Field, SA; Low-Choy, SJ; Tyre, AJ; Possingham, HP",690,10.1111/j.1461-0248.2005.00826.x,FALSE,TRUE
1760,113,2004-2007,How biased are estimates of extinction probability in revisitation studies?,2006,JOURNAL OF ECOLOGY,"Kery, Marc; Spillmann, John H.; Truong, Camille; Holderegger, Rolf",73,10.1111/j.1365-2745.2006.01151.x,FALSE,TRUE
26,114,2004-2007,Sampling design trade-offs in occupancy studies with imperfect detection: Examples and software,2007,ECOLOGICAL APPLICATIONS,"Bailey, Larissa L.; Hines, James E.; Nichols, James D.; MacKenzie, Darryl I.",187,10.1890/1051-0761(2007)017[0281:SDTIOS]2.0.CO;2,TRUE,TRUE
560,115,2004-2007,Modeling species distributions by breaking the assumption of self-similarity,2007,OIKOS,"Hui, Cang; McGeoch, Melodie A.",21,10.1111/j.2007.0030-1299.16149.x,TRUE,FALSE
447,116,2004-2007,Population trends and calling phenology of anuran populations surveyed in Ontario estimated using acoustic surveys,2006,BIODIVERSITY AND CONSERVATION,"De Solla, Shane R.; Fernie, Kim J.; Barrett, Glenn C.; Bishop, Christine A.",27,10.1007/s10531-004-6905-9,TRUE,FALSE
1819,117,2004-2007,"Improving the efficiency of wildlife monitoring by estimating detectability:: a case study of foxes (<i>Vulpes vulpes</i>) on the Eyre Peninsula, South Australia",2005,WILDLIFE RESEARCH,"Field, SA; Tyre, AJ; Thorn, KH; O'Connor, PJ; Possingham, HP",40,10.1071/WR05010,FALSE,TRUE
87,118,2004-2007,The interplay of positive and negative species interactions across an environmental gradient: insights from an individual-based simulation model,2005,BIOLOGY LETTERS,"Travis, JMJ; Brooker, RW; Dytham, C",91,10.1098/rsbl.2004.0236,TRUE,FALSE
284,119,2004-2007,Asymptotically exact analysis of stochastic metapopulation dynamics with explicit spatial structure,2006,THEORETICAL POPULATION BIOLOGY,"Ovaskainen, O; Cornell, SJ",41,10.1016/j.tpb.2005.05.005,TRUE,FALSE
68,120,2004-2007,Metapopulation dynamics in changing landscapes: A new spatially realistic model for forest plants,2004,ECOLOGY,"Verheyen, K; Vellend, M; Van Calster, H; Peterken, G; Hermy, M",104,10.1890/04-0395,TRUE,FALSE
21,121,2004-2007,"Modelling species' range shifts in a changing climate: The impacts of biotic interactions, dispersal distance and the rate of climate change",2007,JOURNAL OF THEORETICAL BIOLOGY,"Brooker, Rob W.; Travis, Justin M. J.; Clark, Ewen J.; Dytham, Calvin",208,10.1016/j.jtbi.2006.09.033,TRUE,FALSE
135,122,2004-2007,Modelling epiphyte metapopulation dynamics in a dynamic forest landscape,2005,OIKOS,"Snäll, T; Pennanen, J; Kivistö, L; Hanski, I",70,10.1111/j.0030-1299.2005.13616.x,TRUE,FALSE
57,123,2004-2007,Woodland caribou extirpation and anthropogenic landscape disturbance in Ontario,2007,JOURNAL OF WILDLIFE MANAGEMENT,"Vors, Liv S.; Schaefer, James A.; Pond, Bruce A.; Rodgers, Arthur R.; Patterson, Brent R.",114,10.2193/2006-263,TRUE,FALSE
1742,124,2004-2007,Was it there? Dealing with imperfect detection for species presence/absence data,2005,AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS,"MacKenzie, DI",96,10.1111/j.1467-842X.2005.00372.x,FALSE,TRUE
192,125,2004-2007,Competitive interactions among raptors in boreal forests,2004,OECOLOGIA,"Hakkarainen, H; Mykrä, S; Kurki, S; Tornberg, R; Jungell, S",54,10.1007/s00442-004-1656-6,TRUE,FALSE
503,126,2004-2007,Metapopulation dynamics as a contact process on a graph,2004,ECOLOGICAL COMPLEXITY,"Franc, A",24,10.1016/j.ecocom.2003.10.002,TRUE,FALSE
1926,127,2004-2007,"Old dog, new tricks: Innovations with presence-absence information",2005,JOURNAL OF WILDLIFE MANAGEMENT,"Vojta, CD",22,10.2193/0022-541X(2005)069[0845:ODNTIW]2.0.CO;2,FALSE,TRUE
93,128,2004-2007,Importance of species traits for species distribution in fragmented landscapes,2007,ECOLOGY,"Tremlova, Katrina; Muenzbergova, Zuzana",89,10.1890/06-0924,TRUE,FALSE
70,129,2004-2007,"Minimum viable metapopulation size, extinction debt, and the conservation of a declining species",2007,ECOLOGICAL APPLICATIONS,"Bulman, Caroline R.; Wilson, Robert J.; Holt, Alison R.; Galvez Bravo, Lucia; Early, Regan I.; Warren, Martin S.; Thomas, Chris D.",103,10.1890/06-1032.1,TRUE,FALSE
1681,130,2004-2007,Investigating species co-occurrence patterns when species are detected imperfectly,2004,JOURNAL OF ANIMAL ECOLOGY,"MacKenzie, DI; Bailey, LL; Nichols, JD",328,10.1111/j.0021-8790.2004.00828.x,FALSE,TRUE
180,131,2004-2007,"Abundance, spatial variance and occupancy: arthropod species distribution in the Azores",2006,JOURNAL OF ANIMAL ECOLOGY,"Gaston, Kevin J.; Borges, Paulo A. V.; He, Fangliang; Gaspar, Clara",56,10.1111/j.1365-2656.2006.01085.x,TRUE,FALSE
562,132,2004-2007,Existence value and optimal timber-wildlife management in a flammable multistand forest,2005,ECOLOGICAL ECONOMICS,"Spring, DA; Kennedy, JOS",21,10.1016/j.ecolecon.2004.11.012,TRUE,FALSE
626,133,2004-2007,The influence of habitat patch attributes on coyote group size and interaction in a fragmented landscape,2006,CANADIAN JOURNAL OF ZOOLOGY,"Atwood, TC",19,10.1139/Z05-180,TRUE,FALSE
1693,134,2004-2007,"Modeling the probability of resource use: The effect of, and dealing with, detecting a species imperfectly",2006,JOURNAL OF WILDLIFE MANAGEMENT,"MacKenzie, Darryl I.",235,10.2193/0022-541X(2006)70[367:MTPORU]2.0.CO;2,FALSE,TRUE
145,135,2004-2007,Cane toads reduce the abundance and site occupancy of Merten's water monitor (<i>Varanus mertensi</i>),2007,WILDLIFE RESEARCH,"Griffiths, Anthony D.; Mckay, J. Lindley",66,10.1071/WR07024,TRUE,TRUE
1686,136,2004-2007,Making great leaps forward: Accounting for detectability in herpetological field studies,2007,JOURNAL OF HERPETOLOGY,"Mazerolle, Marc J.; Bailey, Larissa L.; Kendall, William L.; Royle, J. Andrew; Converse, Sarah J.; Nichols, James D.",282,10.1670/07-061.1,FALSE,TRUE
352,137,2004-2007,Effects of patch quality and network structure on patch occupancy dynamics of a yellow-bellied marmot metapopulation,2006,JOURNAL OF ANIMAL ECOLOGY,"Ozgul, A; Armitage, KB; Blumstein, DT; Vanvuren, DH; Oli, MK",34,10.1111/j.1365-2656.2006.01038.x,TRUE,TRUE
523,138,2004-2007,Effects of blackberry (<i>Rubus discolor</i>) invasion on oak population dynamics in a California savanna,2006,FOREST ECOLOGY AND MANAGEMENT,"Williams, Kimberlyn; Westrick, Lawrence J.; Williams, B. J.",23,10.1016/j.foreco.2006.03.002,TRUE,FALSE
155,139,2004-2007,Demography and habitat availability in territorial occupancy of two competing species,2005,OIKOS,"Carrete, M; Sánchez-Zapata, JA; Calvo, JF; Lande, R",63,10.1111/j.0030-1299.2005.12942.x,TRUE,FALSE
32,140,2004-2007,"Monitoring distributions using call surveys: estimating site occupancy, detection probabilities and inferring absence",2005,BIOLOGICAL CONSERVATION,"Pellet, J; Schmidt, BR",166,10.1016/j.biocon.2004.10.005,TRUE,TRUE
685,141,2004-2007,Stream insect occupancy-frequency patterns and metapopulation structure,2007,OECOLOGIA,"Heatherly, T.; Whiles, M. R.; Gibson, D. J.; Collins, S. L.; Huryn, A. D.; Jackson, J. K.; Palmer, M. A.",17,10.1007/s00442-006-0596-8,TRUE,FALSE
165,142,2004-2007,Responses of pond-breeding amphibians to wildfire: Short-term patterns in occupancy and colonization,2007,ECOLOGICAL APPLICATIONS,"Hossack, Blake R.; Corn, Paul Stephen",59,10.1890/06-2037.1,TRUE,TRUE
1675,143,2004-2007,"Metapopulation dynamics in changing landscapes: a new spatially-realistic model applied to forest plants in central Lincolnshire, United Kingdom",2004,LANDSCAPE ECOLOGY OF TREES AND FORESTS,"Verheyen, K; Vellend, M; Van Calster, H; Peterken, G; Hermy, M",0,NA,TRUE,FALSE
1892,144,2004-2007,Applications of nestedness analyses to biodiversity conservation in developing landscapes,2007,LANDSCAPE AND URBAN PLANNING,"Fleishman, Erica; Donnelly, Roarke; Fay, John P.; Reeves, Rick",26,10.1016/j.landurbplan.2007.02.002,FALSE,TRUE
2036,145,2004-2007,"Estimating site occupancy and detectability of an endangered New Zealand lizard, the Otago skink (<i>Oligosoma otagense</i>)",2006,WILDLIFE RESEARCH,"Roughton, Catherine M.; Seddon, Philip J.",14,10.1071/WR05045,FALSE,TRUE
1731,146,2004-2007,Richness and distribution of sponge megabenthos in continental margin canyons off southeastern Australia,2007,MARINE ECOLOGY PROGRESS SERIES,"Schlacher, Thomas A.; Schlacher-Hoenlinger, Monika A.; Williams, Alan; Althaus, Franziska; Hooper, John N. A.; Kloser, Rudy",107,10.3354/meps340073,FALSE,TRUE
2173,147,2004-2007,Intra-guild compensation regulates species richness in desert rodents: Comment,2006,ECOLOGY,"Nichols, James D.; Hines, James E.; Sauer, John R.; Boulinier, Thierry; Cam, Emmanuelle",8,10.1890/0012-9658(2006)87[2118:ICRSRI]2.0.CO;2,FALSE,TRUE
2096,148,2004-2007,"Retrospective Comparison of the Occurrence and Abundance of Rusty Blackbird in the Mackenzie Valley, Northwest Territories",2007,AVIAN CONSERVATION AND ECOLOGY,"Machtans, Craig S.; Van Wilgenburg, Steven L.; Armer, Lindsay A.; Hobson, Keith A.",11,NA,FALSE,TRUE
231,149,2004-2007,Spatial dynamics of an invasive bird species assessed using robust design occupancy analysis:: the case of the Eurasian collared dove (<i>Streptopelia decaocto</i>) in France,2007,JOURNAL OF BIOGEOGRAPHY,"Eraud, Cyril; Boutin, Jean-Marie; Roux, Denis; Faivre, Bruno",48,10.1111/j.1365-2699.2006.01673.x,TRUE,TRUE
1801,150,2004-2007,On the choice of statistical models for estimating occurrence and extinction from animal surveys,2007,ECOLOGY,"Dorazio, Robert M.",45,10.1890/07-0006.1,FALSE,TRUE
9,151,2004-2007,What are the issues with presence-absence data for wildlife managers?,2005,JOURNAL OF WILDLIFE MANAGEMENT,"MacKenzie, DI",300,10.2193/0022-541X(2005)069[0849:WATIWP]2.0.CO;2,TRUE,TRUE
111,152,2004-2007,Bryophytes in a changing landscape: The hierarchical effects of habitat fragmentation on ecological and evolutionary processes,2007,BIOLOGICAL CONSERVATION,"Pharo, Emma J.; Zartman, Charles E.",83,10.1016/j.biocon.2006.10.016,TRUE,TRUE
930,153,2004-2007,Expected effects of correlated habitat variables on habitat quality and bird distribution,2007,CONDOR,"Kristan, William B., III",11,10.1650/8348.1,TRUE,FALSE
1768,154,2004-2007,Modelling population changes using data from different surveys: the common birds census and the breeding bird survey,2007,BIRD STUDY,"Freeman, Stephen N.; Noble, David G.; Newson, Stuart E.; Baillie, Stephen R.",66,10.1080/00063650709461457,FALSE,TRUE
66,155,2004-2007,Modelling the distribution of Bonelli's eagle in Spain: implications for conservation planning,2005,DIVERSITY AND DISTRIBUTIONS,"Muñoz, AR; Real, R; Barbosa, AM; Vargas, JM",104,10.1111/j.1366-9516.2005.00188.x,TRUE,FALSE
2275,156,2004-2007,A note on simplifying likelihoods for site occupancy models,2007,BIOMETRICS,"Morgan, Byron J. T.; Revell, David J.; Freeman, Stephen N.",5,10.1111/j.1541-0420.2006.00724.x,FALSE,TRUE
1334,157,2004-2007,Long-term population development and spatial pattern of <i>Carex curvula</i> subspecies,2005,ARCTIC ANTARCTIC AND ALPINE RESEARCH,"Erschbamer, B; Winkler, E",4,10.1657/1523-0430(2005)037[0189:LPDASP]2.0.CO;2,TRUE,FALSE
191,158,2004-2007,Modelling the demographic sustainability of pure beech plenter forests in Eastern Germany,2006,ANNALS OF FOREST SCIENCE,"Schütz, JP",54,10.1051/forest:2005101,TRUE,FALSE
22,159,2004-2007,Do males matter? The role of males in population dynamics,2007,OIKOS,"Rankin, Daniel J.; Kokko, Hanna",207,10.1111/j.2006.0030-1299.15451.x,TRUE,FALSE
931,160,2004-2007,Spectral analysis of simulated species distribution maps provides insights into metapopulation dynamics,2007,ECOLOGICAL MODELLING,"Munoz, Francois; Cheptou, Pierre-Olivier; Kjellberg, Finn",11,10.1016/j.ecolmodel.2007.02.020,TRUE,FALSE
2021,161,2004-2007,Modeling approaches in avian conservation and the role of field biologists,2006,AUK,"Beissinger, SR; Walters, JR; Catanzaro, DG; Smith, KG; Dunning, JB; Haig, SM; Noon, BR; Stith, BM",15,NA,FALSE,TRUE
234,162,2004-2007,Directed seed dispersal and metapopulation response to habitat loss and disturbance:: application to <i>Eichhornia paniculata</i>,2005,JOURNAL OF ECOLOGY,"Purves, DW; Dushoff, J",48,10.1111/j.1365-2745.2005.00988.x,TRUE,FALSE
982,163,2004-2007,The contribution of patch topology and demographic parameters to population viability analysis predictions: the case of the European tree frog,2006,POPULATION ECOLOGY,"Pellet, Jerome; Maze, Gerard; Perrin, Nicolas",10,10.1007/s10144-006-0003-7,TRUE,FALSE
243,164,2004-2007,Factors influencing the dispersion and fragmentation of endangered mountain caribou populations,2006,BIOLOGICAL CONSERVATION,"Apps, Clayton D.; McLellan, Bruce N.",47,10.1016/j.biocon.2005.12.004,TRUE,FALSE
295,165,2004-2007,On the estimation of dispersal and movement of birds,2004,CONDOR,"Kendall, WL; Nichols, JD",40,10.1650/7630,TRUE,TRUE
539,166,2004-2007,Spatiotemporal dynamics and distribution patterns of cyclic competition in metapopulation,2006,ECOLOGICAL MODELLING,"Zhang, F; Li, ZZ; Hui, C",22,10.1016/j.ecolmodel.2005.09.009,TRUE,FALSE
1763,167,2004-2007,The ghost of past species occurrence: improving species distribution models for presence-only data,2006,JOURNAL OF APPLIED ECOLOGY,"Lutolf, M; Kienast, F; Guisan, A",71,10.1111/j.1365-2664.2006.01191.x,FALSE,TRUE
386,168,2004-2007,A spatially structured metapopulation model with patch dynamics,2006,JOURNAL OF THEORETICAL BIOLOGY,"Xu, DS; Feng, ZL; Allen, LJS; Swihart, RK",31,10.1016/j.jtbi.2005.08.012,TRUE,FALSE
62,169,2004-2007,"Influence of habitat quality, patch size and connectivity on colonization and extinction dynamics of collared pikas <i>Ochotona collaris</i>",2004,JOURNAL OF ANIMAL ECOLOGY,"Franken, RJ; Hik, DS",111,10.1111/j.0021-8790.2004.00865.x,TRUE,FALSE
1407,170,2004-2007,The impact of the allee effect in dispersal and patch-occupancy age on the dynamics of metapopulations,2007,BULLETIN OF MATHEMATICAL BIOLOGY,"Martcheva, Maia; Bolker, Benjamin M.",3,10.1007/s11538-006-9075-y,TRUE,FALSE
1674,171,2004-2007,General constraints on sampling wildlife on FIA plots,2005,Proceedings of the Fourth Annual Forest Inventory and Analysis Symposium,"Bailey, LL; Sauer, JR; Nichols, JD; Geissler, PH",0,NA,TRUE,TRUE
74,172,2004-2007,"Thresholds in landscape parameters:: occurrence of the white-browed treecreeper <i>Climacteris affinis</i> in Victoria, Australia",2004,BIOLOGICAL CONSERVATION,"Radford, JQ; Bennett, AF",99,10.1016/j.biocon.2003.08.002,TRUE,FALSE
7,173,2004-2007,A Bayesian state-space formulation of dynamic occupancy models,2007,ECOLOGY,"Royle, J. Andrew; Kery, Marc",333,10.1890/06-0669.1,TRUE,TRUE
1704,174,2004-2007,"Disparity between range map- and survey-based analyses of species richness: patterns, processes and implications",2005,ECOLOGY LETTERS,"Hurlbert, AH; White, EP",181,10.1111/j.1461-0248.2005.00726.x,FALSE,TRUE
1797,175,2004-2007,Animal and vegetation patterns in natural and man-made bog pools: implications for restoration,2006,FRESHWATER BIOLOGY,"Mazerolle, MJ; Poulin, M; Lavoie, C; Rochefort, L; Desrochers, A; Drolet, B",47,10.1111/j.1365-2427.2005.01480.x,FALSE,TRUE
12,176,2004-2007,Metapopulation ecology in the sea: from Levins' model to marine ecology and fisheries science,2004,FISH AND FISHERIES,"Kritzer, JP; Sale, PF",298,10.1111/j.1467-2979.2004.00131.x,TRUE,FALSE
1026,177,2004-2007,Can occupancy patterns be used to predict distributions in widely separated geographic regions?,2006,OECOLOGIA,"Menendez, Rosa; Thomas, Chris D.",9,10.1007/s00442-006-0466-4,TRUE,FALSE
1826,178,2004-2007,A field-based evaluation of a presence-absence protocol for monitoring ecoregional-scale biodiversity,2005,JOURNAL OF WILDLIFE MANAGEMENT,"Manley, PN; Schlesinger, MD; Roth, JK; Van Horne, B",38,10.2193/0022-541X(2005)069[0950:AFEOAP]2.0.CO;2,FALSE,TRUE
27,179,2004-2007,Variation in migration propensity among individuals maintained by landscape structure,2004,ECOLOGY LETTERS,"Hanski, I; Erälahti, C; Kankare, M; Ovaskainen, O; Sirén, H",179,10.1111/j.1461-0248.2004.00654.x,TRUE,FALSE
144,180,2004-2007,Distributions of habitat suitability and the abundance-occupancy relationship,2006,AMERICAN NATURALIST,"Freckleton, RP; Noble, D; Webb, TJ",67,10.1086/498655,TRUE,FALSE
328,181,2004-2007,Species occupancy and its course in the past: macroecological patterns in extinct communities,2006,EVOLUTIONARY ECOLOGY RESEARCH,"Raia, P; Meloro, C; Loy, A; Barbera, C",37,NA,TRUE,FALSE
1800,182,2004-2007,Patch-occupancy models indicate human activity as major determinant of forest elephant <i>Loxodonta cyclotis</i> seasonal distribution in an industrial corridor in Gabon,2007,BIOLOGICAL CONSERVATION,"Buij, Ralph; McShea, William J.; Campbell, Patrick; Lee, Michelle E.; Dallmeier, Francisco; Guimondou, Sylvain; Mackaga, Loic; Guisseougou, Nicaise; Mboumba, Serge; Hines, James E.; Nichols, James D.; Alonso, Alfonso",46,10.1016/j.biocon.2006.10.028,FALSE,TRUE
334,183,2004-2007,Determinants of local extinction and turnover rates in urban bird communities,2007,ECOLOGICAL APPLICATIONS,"Huste, Aurelie; Boulinier, Thierry",36,10.1890/1051-0761(2007)017[0168:DOLEAT]2.0.CO;2,TRUE,TRUE
1683,184,2004-2007,Generalized site occupancy models allowing for false positive and false negative errors,2006,ECOLOGY,"Royle, JA; Link, WA",293,10.1890/0012-9658(2006)87[835:GSOMAF]2.0.CO;2,FALSE,TRUE
857,185,2004-2007,Interactions of ecosystem processes with spatial heterogeneity in the puzzle of nitrogen limitation,2004,OIKOS,"Jenerette, GD; Wu, J",13,10.1111/j.0030-1299.2004.13325.x,TRUE,FALSE
78,186,2004-2007,"The classical metapopulation theory and the real, natural world: a critical appraisal",2004,BASIC AND APPLIED ECOLOGY,"Baguette, M",95,10.1016/j.baae.2004.03.001,TRUE,FALSE
1870,1,2008-2011,"Habitat resources, remnant vegetation condition and area determine distribution patterns and abundance of butterflies and day-flying moths in a fragmented urban landscape, south-west Western Australia",2011,JOURNAL OF INSECT CONSERVATION,"Williams, Matthew R.",28,10.1007/s10841-010-9307-1,FALSE,TRUE
680,2,2008-2011,An empirical demonstration of the ideal free distribution: Little Grebes <i>Tachybaptus ruficollis</i> breeding in intensive agricultural landscapes,2010,IBIS,"Sebastian-Gonzalez, Esther; Botella, Francisco; Sempere, Raul A.; Sanchez-Zapata, Jose A.",17,10.1111/j.1474-919X.2010.01024.x,TRUE,FALSE
1785,3,2008-2011,Statistical Agent-Based Models for Discrete Spatio-Temporal Systems,2010,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,"Hooten, Mevin B.; Wikle, Christopher K.",53,10.1198/jasa.2009.tm09036,FALSE,TRUE
