Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
727,10,2008-2011,Combining a map-based public survey with an estimation of site occupancy to determine the recent and changing distribution of the koala in New South Wales,2009,WILDLIFE RESEARCH,"Lunney, Daniel; Crowther, Mathew S.; Shannon, Ian; Bryant, Jessica V.",46,10.1071/WR08079,FALSE,TRUE
644,11,2008-2011,Community Participation in Chagas Disease Vector Surveillance: Systematic Review,2011,PLOS NEGLECTED TROPICAL DISEASES,"Abad-Franch, Fernando; Celeste Vega, M.; Rolon, Miriam S.; Santos, Walter S.; Rojas de Arias, Antonieta",100,10.1371/journal.pntd.0001207,FALSE,TRUE
795,12,2008-2011,Effects of non-cropped landscape diversity on spatial dynamics of farmland birds in intensive farming systems,2010,BIOLOGICAL CONSERVATION,"Chiron, Francois; Filippi-Codaccioni, Ondine; Jiguet, Frederic; Devictor, Vincent",30,10.1016/j.biocon.2010.07.003,FALSE,TRUE
779,13,2008-2011,Habitat quality of source patches and connectivity in fragmented landscapes,2011,BIODIVERSITY AND CONSERVATION,"Schooley, Robert L.; Branch, Lyn C.",33,10.1007/s10531-011-0049-5,FALSE,TRUE
1063,14,2008-2011,Habitat selection of rodents along a pinon juniper woodland savannah gradient,2010,JOURNAL OF MAMMALOGY,"Rodhouse, Thomas J.; Hirnyck, Robert P.; Wright, R. Gerald",11,10.1644/09-MAMM-A-060.1,FALSE,TRUE
1259,15,2008-2011,Occupancy Models of Nesting-Season Habitat Associations of Red-Shouldered Hawks in Central Minnesota,2009,JOURNAL OF WILDLIFE MANAGEMENT,"Henneman, Carlene; Andersen, David E.",5,10.2193/2008-128,FALSE,TRUE
692,16,2008-2011,Experimental design and taxonomic scope of fragmentation studies on European mammals: current status and future priorities,2010,MAMMAL REVIEW,"Mortelliti, Alessio; Amori, Giovanni; Capizzi, Dario; Rondinini, Carlo; Boitani, Luigi",63,10.1111/j.1365-2907.2009.00157.x,FALSE,TRUE
310,17,2008-2011,Disturbance-generated niche-segregation in a structured metapopulation model,2009,EVOLUTIONARY ECOLOGY RESEARCH,"Parvinen, Kalle; Meszena, Geza",11,NA,TRUE,FALSE
764,18,2008-2011,"Spatially explicit estimation of occupancy, detection probability and survey effort needed to inform conservation planning",2011,DIVERSITY AND DISTRIBUTIONS,"Olea, Pedro P.; Mateo-Tomas, Patricia",36,10.1111/j.1472-4642.2011.00777.x,FALSE,TRUE
52,19,2008-2011,Site-occupancy models may offer new opportunities for dragonfly monitoring based on daily species lists,2010,BASIC AND APPLIED ECOLOGY,"van Strien, Arco J.; Termaat, Tim; Groenendijk, Dick; Mensing, Victor; Kery, Marc",58,10.1016/j.baae.2010.05.003,TRUE,FALSE
179,20,2008-2011,Food abundance determines distribution and density of a frugivorous bird across seasons,2011,OIKOS,"Crampton, Lisa H.; Longland, William S.; Murphy, Dennis D.; Sedinger, James S.",20,10.1111/j.1600-0706.2010.18624.x,TRUE,FALSE
604,21,2008-2011,Gap-crossing movements predict species occupancy in Amazonian forest fragments,2009,OIKOS,"Lees, Alexander C.; Peres, Carlos A.",193,10.1111/j.1600-0706.2008.16842.x,FALSE,TRUE
124,22,2008-2011,Monitoring Golden-Cheeked Warblers on Private Lands in Texas,2010,JOURNAL OF WILDLIFE MANAGEMENT,"Collier, Bret A.; Morrison, Michael L.; Farrell, Shannon L.; Campomizzi, Andrew J.; Butcher, Jerrod A.; Hays, K. Brian; Mackenzie, Darryl I.; Wilkins, R. Neal",29,10.2193/2008-551,TRUE,FALSE
281,23,2008-2011,The importance of incorporating imperfect detection in biodiversity assessments: a case study of small mammals in an Australian region,2011,DIVERSITY AND DISTRIBUTIONS,"Gibson, Lesley A.",13,10.1111/j.1472-4642.2011.00766.x,TRUE,TRUE
573,24,2008-2011,Unmarked: An R Package for Fitting Hierarchical Models of Wildlife Occurrence and Abundance,2011,JOURNAL OF STATISTICAL SOFTWARE,"Fiske, Ian J.; Chandler, Richard B.",1564,NA,FALSE,TRUE
62,25,2008-2011,Landscape matrix mediates occupancy dynamics of Neotropical avian insectivores,2011,ECOLOGICAL APPLICATIONS,"Kennedy, Christina M.; Grant, Evan H. Campbell; Neel, Maile C.; Fagan, William F.; Marra, Peter P.",51,NA,TRUE,FALSE
76,26,2008-2011,A robust-design formulation of the incidence function model of metapopulation dynamics applied to two species of rails,2011,ECOLOGY,"Risk, Benjamin B.; de Valpine, Perry; Beissinger, Steven R.",45,10.1890/09-2402.1,TRUE,TRUE
947,27,2008-2011,The importance of ant-rich habitats for the persistence of the Wryneck <i>Jynx torquilla</i> on farmland,2009,IBIS,"Mermod, Murielle; Reichlin, Thomas S.; Arlettaz, Raphael; Schaub, Michael",17,10.1111/j.1474-919X.2009.00956.x,FALSE,TRUE
1064,28,2008-2011,"Species diversity and persistence in restored and remnant tallgrass prairies of North America: a function of species' life history, habitat type, or sampling bias?",2008,JOURNAL OF ANIMAL ECOLOGY,"Summerville, Keith S.",11,10.1111/j.1365-2656.2008.01356.x,FALSE,TRUE
32,29,2008-2011,Unmodeled observation error induces bias when inferring patterns and dynamics of species occurrence via aural detections,2010,ECOLOGY,"McClintock, Brett T.; Bailey, Larissa L.; Pollock, Kenneth H.; Simons, Theodore R.",85,10.1890/09-1287.1,TRUE,TRUE
151,30,2008-2011,One Size Does Not Fit All: Adapting Mark-Recapture and Occupancy Models for State Uncertainty,2009,MODELING DEMOGRAPHIC PROCESSES IN MARKED POPULATIONS,"Kendall, William L.",24,10.1007/978-0-387-78151-8_35,TRUE,FALSE
586,31,2008-2011,Models for Estimating Abundance from Repeated Counts of an Open Metapopulation,2011,BIOMETRICS,"Dail, D.; Madsen, L.",283,10.1111/j.1541-0420.2010.01465.x,FALSE,TRUE
128,32,2008-2011,Metapopulation dynamics in the butterfly <i>Hipparchia semele</i> changed decades before occupancy declined in The Netherlands,2011,ECOLOGICAL APPLICATIONS,"van Strien, Arco J.; van Swaay, Chris A. M.; Kery, Marc",27,10.1890/10-1786.1,TRUE,FALSE
704,33,2008-2011,Experimental Investigation of Observation Error in Anuran Call Surveys,2010,JOURNAL OF WILDLIFE MANAGEMENT,"Mcclintock, Brett T.; Bailey, Larissa L.; Pollock, Kenneth H.; Simons, Theodore R.",56,10.2193/2009-321,FALSE,TRUE
749,34,2008-2011,Distribution and Habitat Use of King Rails in the Illinois and Upper Mississippi River Valleys,2009,JOURNAL OF WILDLIFE MANAGEMENT,"Darrah, Abigail J.; Krementz, David G.",40,10.2193/2008-561,FALSE,TRUE
1116,35,2008-2011,Habitat Use by Least Bitterns in the Arkansas Delta,2010,WATERBIRDS,"Budd, Michael J.; Krementz, David G.",9,10.1675/063.033.0202,FALSE,TRUE
734,36,2008-2011,Multi-level discrepancies with sharing data on protected areas: What we have and what we need for the global village,2009,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"Bertzky, Monika; Stoll-Kleemann, Susanne",43,10.1016/j.jenvman.2007.11.001,FALSE,TRUE
1016,37,2008-2011,Ranking Mahalanobis Distance Models for Predictions of Occupancy From Presence-Only Data,2010,JOURNAL OF WILDLIFE MANAGEMENT,"Griffin, Suzanne C.; Taper, Mark L.; Hoffman, Roger; Mills, L. Scott",13,10.2193/2009-002,FALSE,TRUE
780,38,2008-2011,Influence of exurban development on bird species richness and diversity,2011,JOURNAL OF ORNITHOLOGY,"Suarez-Rubio, Marcela; Leimgruber, Peter; Renner, Swen C.",33,10.1007/s10336-010-0605-x,FALSE,TRUE
997,39,2008-2011,Detectability of American Mink Using Rafts to Solicit Field Signs in a Population Control Context,2010,JOURNAL OF WILDLIFE MANAGEMENT,"Reynolds, Jonathan C.; Porteus, Tom A.; Richardson, Suzanne M.; Leigh, Rhian J.; Short, Mike J.",14,10.2193/2009-209,FALSE,TRUE
759,40,2008-2011,"Evaluating the status of the Endangered tiger <i>Panthera tigris</i> and its prey in Panna Tiger Reserve, Madhya Pradesh, India",2010,ORYX,"Gopal, Rajesh; Qureshi, Qamar; Bhardwaj, Manish; Singh, R. K. Jagadish; Jhala, Yadvendradev V.",38,10.1017/S0030605310000529,FALSE,TRUE
177,41,2008-2011,Territorial occupancy dynamics in a forest raptor community,2011,OECOLOGIA,"Jimenez-Franco, Maria V.; Martinez, Jose E.; Calvo, Jose F.",20,10.1007/s00442-010-1857-0,TRUE,FALSE
822,42,2008-2011,Differential response of bird functional traits to post-fire salvage logging in a boreal forest ecosystem,2011,ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,"Azeria, Ermias T.; Ibarzabal, Jacques; Hebert, Christian; Boucher, Jonathan; Imbeau, Louis; Savard, Jean-Pierre L.",27,10.1016/j.actao.2011.02.005,FALSE,TRUE
936,43,2008-2011,"Evaluation of scent-station surveys to monitor the distribution of three European carnivore species (<i>Martes foin</i>a, <i>Meles meles</i>, <i>Vulpes vulpes</i>) in a fragmented landscape",2008,MAMMALIAN BIOLOGY,"Mortelliti, Alessio; Boltani, Luigi",18,10.1016/j.mambio.2007.03.001,FALSE,TRUE
1117,44,2008-2011,"Capture Probability and Behavioral Response of the Robust Redhorse, a Cryptic Riverine Fish, to Electrofishing",2009,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,"Grabowski, Timothy B.; Ferguson, Tyler D.; Peterson, James T.; Jennings, Cecil A.",9,10.1577/M08-060.1,FALSE,TRUE
609,45,2008-2011,Predicting species distributions from checklist data using site-occupancy models,2010,JOURNAL OF BIOGEOGRAPHY,"Kery, Marc; Gardner, Beth; Monnerat, Christian",177,10.1111/j.1365-2699.2010.02345.x,FALSE,TRUE
982,46,2008-2011,"Factors influencing subcolony colonization and persistence in a colonial seabird, the common murre <i>Uria aalge</i>",2009,MARINE ECOLOGY PROGRESS SERIES,"Zador, Stephani G.; Parrish, Julia K.; Punt, Andre E.",15,10.3354/meps07797,FALSE,TRUE
677,47,2008-2011,"The Need for Large-Scale, Integrated Studies of Biodiversity - the Experience of the Program for Biodiversity Research in Brazilian Amazonia",2010,NATUREZA & CONSERVACAO,"Capellotto Costa, Flavia Regina; Magnusson, William Ernest",73,10.4322/natcon.00801001,FALSE,TRUE
983,48,2008-2011,The influence of trap density and sampling duration on the detection of small mammal species richness,2008,ACTA THERIOLOGICA,"Conard, Jonathan M.; Baumgardt, Jeremy A.; Gipson, Philip S.; Althoff, Donald P.",15,10.1007/BF03194247,FALSE,TRUE
832,49,2008-2011,Predicting the rate of range expansion of an invasive alien bumblebee (<i>Bombus terrestris</i>) using a stochastic spatio-temporal model,2010,BIOLOGICAL CONSERVATION,"Kadoya, Taku; Washitani, Izumi",26,10.1016/j.biocon.2010.02.030,FALSE,TRUE
157,50,2008-2011,Role of current versus historical hydrology in amphibian species turnover within local pond communities,2008,COPEIA,"Church, Don R.",23,10.1643/CE-05-258,TRUE,TRUE
1090,51,2008-2011,A novel approach for assessing density and range-wide abundance of prairie dogs,2008,JOURNAL OF MAMMALOGY,"Facka, Aaron N.; Ford, Paulette L.; Roemer, Gary W.",10,10.1644/06-MAMM-A-450R.1,FALSE,TRUE
685,52,2008-2011,Dealing with the Clandestine Nature of Wildlife-Trade Market Surveys,2010,CONSERVATION BIOLOGY,"Barber-Meyer, Shannon M.",68,10.1111/j.1523-1739.2010.01500.x,FALSE,TRUE
824,53,2008-2011,Differences in the degree of environmental control on large and small tropical plants: just a sampling effect?,2008,JOURNAL OF ECOLOGY,"Jones, Mirkka M.; Tuomisto, Hanna; Olivas, Paulo C.",27,10.1111/j.1365-2745.2007.01340.x,FALSE,TRUE
831,54,2008-2011,Occupancy and Habitat Use of the Least Bittern and Pied-billed Grebe in the Illinois and Upper Mississippi River Valleys,2010,WATERBIRDS,"Darrah, Abigail J.; Krementz, David G.",26,10.1675/063.033.0314,FALSE,TRUE
1381,55,2008-2011,"Role of Predalors, Habitat Attributes, and Spatial Autocorrelation on the Distribution of Eggs in the Northern Spectacled Salamander (<i>Salamandrina perspicillata</i>)",2011,JOURNAL OF HERPETOLOGY,"Piazzini, Sandro; Caruso, Tancredi; Favilli, Leonardo; Manganelli, Giuseppe",2,NA,FALSE,TRUE
297,56,2008-2011,Predicting community structure of ground-foraging ant assemblages with Markov models of behavioral dominance,2011,OECOLOGIA,"Wittman, Sarah E.; Gotelli, Nicholas J.",12,10.1007/s00442-010-1813-z,TRUE,FALSE
1429,57,2008-2011,Data Analysis in Monitoring,2010,MONITORING ANIMAL POPULATIONS AND THEIR HABITATS: A PRACTITIONERS GUIDE,"McComb, Brenda; Zuckerberg, Benjamin; Vesely, David; Jordan, Christopher",1,NA,FALSE,TRUE
1148,58,2008-2011,"A threshold response to habitat disturbance by forest birds in the Choco Andean corridor, Northwest Ecuador",2009,BIODIVERSITY AND CONSERVATION,"Mordecai, Rua S.; Cooper, Robert J.; Justicia, Rebeca",8,10.1007/s10531-009-9599-1,FALSE,TRUE
1038,59,2008-2011,Patch-Occupancy Modeling as a Method for Monitoring Changes in Forest Floristics: a Case Study in Southeastern Australia,2009,CONSERVATION BIOLOGY,"Penman, Trent D.; Binns, Doug L.; Kavanagh, Rodney P.",12,10.1111/j.1523-1739.2008.01146.x,FALSE,TRUE
600,60,2008-2011,Occupancy estimation and the closure assumption,2009,JOURNAL OF APPLIED ECOLOGY,"Rota, Christopher T.; Fletcher, Robert J., Jr.; Dorazio, Robert M.; Betts, Matthew G.",210,10.1111/j.1365-2664.2009.01734.x,FALSE,TRUE
34,61,2008-2011,Occupancy dynamics in a tropical bird community: unexpectedly high forest use by birds classified as non-forest species,2010,JOURNAL OF APPLIED ECOLOGY,"Ruiz-Gutierrez, Viviana; Zipkin, Elise F.; Dhondt, Andre A.",83,10.1111/j.1365-2664.2010.01811.x,TRUE,FALSE
53,62,2008-2011,"Dynamic multistate site occupancy models to evaluate hypotheses relevant to conservation of Golden Eagles in Denali National Park, Alaska",2009,BIOLOGICAL CONSERVATION,"Martin, Julien; McIntyre, Carol L.; Hines, James E.; Nichols, James D.; Schmutz, Joel A.; MacCluskie, Maggie C.",58,10.1016/j.biocon.2009.06.027,TRUE,TRUE
1182,63,2008-2011,"Site occupancy of the Indian giant squirrel <i>Ratufa indica</i> (Erxleben) in Kalakad-Mundanthurai Tiger Reserve, Tamil Nadu, India",2008,CURRENT SCIENCE,"Srinivas, V.; Venugopal, P. Dilip; Ram, Sunita",7,NA,FALSE,TRUE
658,64,2008-2011,Addressing challenges when studying mobile or episodic species: hierarchical Bayes estimation of occupancy and use,2011,JOURNAL OF APPLIED ECOLOGY,"Mordecai, Rua S.; Mattsson, Brady J.; Tzilkowski, Caleb J.; Cooper, Robert J.",91,10.1111/j.1365-2664.2010.01921.x,FALSE,TRUE
1428,65,2008-2011,Field Techniques for Population Sampling and Estimation,2010,MONITORING ANIMAL POPULATIONS AND THEIR HABITATS: A PRACTITIONERS GUIDE,"McComb, Brenda; Zuckerberg, Benjamin; Vesely, David; Jordan, Christopher",1,NA,FALSE,TRUE
665,66,2008-2011,Do habitat suitability models reliably predict the recovery areas of threatened species?,2010,JOURNAL OF APPLIED ECOLOGY,"Cianfrani, Carmen; Le Lay, Gwenaelle; Hirzel, Alexandre H.; Loy, Anna",85,10.1111/j.1365-2664.2010.01781.x,FALSE,TRUE
1118,67,2008-2011,Considerations on the Use of Remote Cameras to Detect Canada Lynx in Northern Maine,2009,NORTHEASTERN NATURALIST,"Nielsen, Clayton K.; McCollough, Mark A.",9,10.1656/045.016.0114,FALSE,TRUE
980,68,2008-2011,"Extracting useful data from imperfect monitoring schemes: endangered butterflies at San Bruno Mountain, San Mateo County, California (1982-2000) and implications for habitat management",2010,JOURNAL OF INSECT CONSERVATION,"Longcore, Travis; Lam, Christine S.; Kobernus, Patrick; Polk, Eben; Wilson, John P.",15,10.1007/s10841-010-9263-9,FALSE,TRUE
373,69,2008-2011,Dynamics of an endangered New Zealand skink: accounting for incomplete detectability in estimating patch occupancy,2011,NEW ZEALAND JOURNAL OF ECOLOGY,"Seddon, Philip J.; Roughton, Catherine M.; Reardon, James; MacKenzie, Darryl I.",8,NA,TRUE,TRUE
585,70,2008-2011,Multi-scale occupancy estimation and modelling using multiple detection methods,2008,JOURNAL OF APPLIED ECOLOGY,"Nichols, James D.; Bailey, Larissa L.; O'Connell, Allan F.; Talancy, Neil W.; Grant, Evan H. Campbell; Gilbert, Andrew T.; Annand, Elizabeth M.; Husband, Thomas P.; Hines, James E.",285,10.1111/j.1365-2664.2008.01509.x,FALSE,TRUE
164,71,2008-2011,Perturbation analysis for patch occupancy dynamics,2009,ECOLOGY,"Martin, Julien; Nichols, James D.; McIntyre, Carol L.; Ferraz, Goncalo; Hines, James E.",22,10.1890/08-0646.1,TRUE,TRUE
1214,72,2008-2011,"LARGE, WETLAND-ASSOCIATED MAYFLIES (EPHEMEROPTERA) OF GLACIER NATIONAL PARK, MONTANA",2009,WESTERN NORTH AMERICAN NATURALIST,"Newell, Robert L.; Hossack, Blake R.",6,10.3398/064.069.0307,FALSE,TRUE
309,73,2008-2011,"Modeling occupancy dynamics of a rare species, Franklin's ground squirrel, with limited data: are simple connectivity metrics adequate?",2011,LANDSCAPE ECOLOGY,"Duggan, Jennifer M.; Schooley, Robert L.; Heske, Edward J.",11,10.1007/s10980-011-9652-9,TRUE,FALSE
823,74,2008-2011,Inter-annual variability in amphibian assemblages: implications for diversity assessment and conservation,2010,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"Gomez-Rodriguez, Carola; Diaz-Paniagua, Carmen; Bustamante, Javier; Portheault, Alexandre; Florencio, Margarita",27,10.1002/aqc.1134,FALSE,TRUE
719,75,2008-2011,A comparison of simultaneous autoregressive and generalized least squares models for dealing with spatial autocorrelation,2009,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Begueria, S.; Pueyo, Y.",50,10.1111/j.1466-8238.2009.00446.x,FALSE,TRUE
298,76,2008-2011,SETTLEMENT IN NOVEL HABITATS INDUCED BY SOCIAL INFORMATION MAY DISRUPT COMMUNITY STRUCTURE,2010,CONDOR,"Betts, Matthew G.; Nocera, Joseph J.; Hadley, Adam S.",12,10.1525/cond.2010.090244,TRUE,TRUE
127,77,2008-2011,"Site Occupancy Dynamics of Northern Spotted Owls in the Eastern Cascades, Washington, USA, 1990-2003",2010,JOURNAL OF WILDLIFE MANAGEMENT,"Kroll, Andrew J.; Fleming, Tracy L.; Irwin, Larry L.",28,10.2193/2009-429,TRUE,TRUE
963,78,2008-2011,Prevalence of Influenza A Antibodies in Yellow-Legged Gull (<i>Larus michahellis</i>) Eggs and Adults in Southern Tunisia,2011,VECTOR-BORNE AND ZOONOTIC DISEASES,"Hammouda, Abdessalem; Pearce-Duvet, Jessica; Chokri, Mohamed Ali; Arnal, Audrey; Gauthier-Clerc, Michel; Boulinier, Thierry; Selmi, Slaheddine",16,10.1089/vbz.2011.0639,FALSE,TRUE
811,79,2008-2011,"Relative Nest Density, Nest Success, and Site Occupancy of King Rails in Southwestern Louisiana Rice Fields",2008,WATERBIRDS,"Pierluissi, Sergio; King, Sammy L.",28,NA,FALSE,TRUE
861,80,2008-2011,Expert Knowledge as a Basis for Landscape Ecological Predictive Models,2011,PREDICTIVE SPECIES AND HABITAT MODELING IN LANDSCAPE ECOLOOGY: CONCEPTS AND APPLICATIONS,"Drew, C. Ashton; Perera, Ajith H.",23,10.1007/978-1-4419-7390-0_12,FALSE,TRUE
884,81,2008-2011,"Beyond pandas, the need for a standardized monitoring protocol for large mammals in Chinese nature reserves",2010,BIODIVERSITY AND CONSERVATION,"Li, Sheng; Wang, Dajun; Gu, Xiaodong; McShea, William J.",21,10.1007/s10531-010-9886-x,FALSE,TRUE
94,82,2008-2011,Rapid Turnover in Site Occupancy of a Pond-breeding Frog Demonstrates the Need for Landscape-level Management,2010,WETLANDS,"Hamer, Andrew J.; Mahony, Michael J.",36,10.1007/s13157-010-0029-7,TRUE,TRUE
903,83,2008-2011,Modeling Habitat Associations for the Common Loon (<i>Gavia immer</i>) at Multiple Scales in Northeastern North America,2011,AVIAN CONSERVATION AND ECOLOGY,"Kuhn, Anne; Copeland, Jane; Cooley, John; Vogel, Harry; Taylor, Kate; Nacci, Diane; August, Peter",20,10.5751/ACE-00451-060104,FALSE,TRUE
