"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HWWWTU52","journalArticle","2013","Heard, Geoffrey W.; McCarthy, Michael A.; Scroggie, Michael P.; Baumgartner, John B.; Parris, Kirsten M.","A Bayesian model of metapopulation viability, with application to an endangered amphibian","Diversity and Distributions","","13669516","10.1111/ddi.12052","https://onlinelibrary.wiley.com/doi/10.1111/ddi.12052","Aim Population viability analysis (PVA) is used to quantify the risks faced by species under alternative management regimes. Bayesian PVAs allow uncertainty in the parameters of the underlying population model to be easily propagated through to the predictions. We developed a Bayesian stochastic patch occupancy model (SPOM) and used this model to assess the viability of a metapopulation of the growling grass frog (Litoria raniformis) under different urbanization scenarios.","2013-05","2021-10-27 01:30:03","2021-10-27 01:30:03","2021-10-27 01:30:03","555-566","","5-6","19","","Diversity Distrib.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/TF4RWPI2/Heard et al. - 2013 - A Bayesian model of metapopulation viability, with.pdf","","","","Burgman, Mark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GMIVQVQW","journalArticle","2019","Pepin, Kim M.; Wolfson, David W.; Miller, Ryan S.; Tabak, Michael A.; Snow, Nathan P.; VerCauteren, Kurt C.; Davis, Amy J.","Accounting for heterogeneous invasion rates reveals management impacts on the spatial expansion of an invasive species","Ecosphere","","2150-8925, 2150-8925","10.1002/ecs2.2657","https://onlinelibrary.wiley.com/doi/10.1002/ecs2.2657","Success of large-scale control programs for established invasive species is challenging to evaluate because of spatial variability in expansion rates, management techniques, and the strength of management intensity. For a well-established invasive species in the spreading phase of invasion, a useful metric of impact is the magnitude by which control slows the rate of spatial spread. The prevention of spatial spreading likely results in substantial beneﬁts in terms of ecosystem or economic damage that is prevented by an expanding invasive species. To understand how local management actions could impact the spatial spread of an established invasive species, we analyzed distribution and management data for feral swine across contiguous United States using occupancy analysis. We quantiﬁed changes in the rate of spatial expansion of feral swine and its relationship to local management actions. We found that after 4 yr of enhanced control, invasion probability decreased by 8% on average relative to pre-program rates. This decrease was as high as 15% on average in states with low-density populations of feral swine. The amount of decrease in invasion rate was attributed to removal intensity in neighboring counties and depended on the extent of neighboring counties with feral swine (spatial heterogeneity in local invasion pressure). Although we did not ﬁnd a signiﬁcant overall increase in the probability of elimination, increased elimination probability tended to occur in regions with low invasion pressure. Accounting for spatial heterogeneity in invasion pressure was important for quantifying management impacts (i.e., the relationship between management intensity and spatial spreading processes) because management impacts changed depending on the strength of invasion pressure from neighboring counties. Predicting reduction in spatial spread of an invasive species is an important ﬁrst step in valuation of overall damage reduction for invasive species control programs by providing estimates of where a species may be, and thus which natural and agricultural resources would be affected, if the control program had not been operating. For minimizing losses from spatial expansion of an invasive species, our framework can be used for adaptive resource prioritization to areas where spatial expansion and underlying damage potential are concurrently highest.","2019-03","2021-10-27 01:30:05","2021-10-27 01:30:05","2021-10-27 01:30:05","","","3","10","","Ecosphere","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/QF6XVPFV/Pepin et al. - 2019 - Accounting for heterogeneous invasion rates reveal.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LHC6KIQI","journalArticle","2019","Cady, Samantha M.; O'Connell, Timothy J.; Loss, Scott R.; Jaffe, Nick E.; Davis, Craig A.","Species‐specific and temporal scale‐dependent responses of birds to drought","Global Change Biology","","1354-1013, 1365-2486","10.1111/gcb.14668","https://onlinelibrary.wiley.com/doi/10.1111/gcb.14668","","2019-08","2021-10-27 01:30:08","2021-10-27 01:30:08","2021-10-27 01:30:08","2691-2702","","8","25","","Glob Change Biol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/WLYGMEZX/Cady et al. - 2019 - Species‐specific and temporal scale‐dependent resp.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5VNMZMNX","journalArticle","2014","Butcher, Jerrod A.; Collier, Bret A.; Silvy, Nova J.; Roberson, Jay A.; Mason, Corey D.; Peterson, Markus J.","Spatial and temporal patterns of range expansion of white-winged doves in the USA from 1979 to 2007","Journal of Biogeography","","03050270","10.1111/jbi.12344","https://onlinelibrary.wiley.com/doi/10.1111/jbi.12344","Aim The geographical expansion of white-winged doves (Zenaida asiatica) in North America has attracted the attention of biologists and sportsmen because of their recreational and aesthetic value; however, data on factors driving the spatial spread of this species are lacking. We examined spatial and temporal patterns of range expansion for white-winged doves along the northern edge of their geographical range from 1979 to 2007 and used a dynamic occupancy model to estimate when and where doves would be found along an expansion gradient.","2014-10","2021-10-27 01:30:11","2021-10-27 01:30:11","2021-10-27 01:30:11","1947-1956","","10","41","","J. Biogeogr.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/TUR3GHUZ/Butcher et al. - 2014 - Spatial and temporal patterns of range expansion o.pdf","","","","Patten, Michel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NDBUUB8B","journalArticle","2013","Adams, Michael J.; Miller, David A. W.; Muths, Erin; Corn, Paul Stephen; Grant, Evan H. Campbell; Bailey, Larissa L.; Fellers, Gary M.; Fisher, Robert N.; Sadinski, Walter J.; Waddle, Hardin; Walls, Susan C.","Trends in Amphibian Occupancy in the United States","PLoS ONE","","1932-6203","10.1371/journal.pone.0064347","https://dx.plos.org/10.1371/journal.pone.0064347","Though a third of amphibian species worldwide are thought to be imperiled, existing assessments simply categorize extinction risk, providing little information on the rate of population losses. We conducted the first analysis of the rate of change in the probability that amphibians occupy ponds and other comparable habitat features across the United States. We found that overall occupancy by amphibians declined 3.7% annually from 2002 to 2011. Species that are Red-listed by the International Union for Conservation of Nature (IUCN) declined an average of 11.6% annually. All subsets of data examined had a declining trend including species in the IUCN Least Concern category. This analysis suggests that amphibian declines may be more widespread and severe than previously realized.","2013-05-22","2021-10-27 01:30:13","2021-10-27 01:30:13","2021-10-27 01:30:13","e64347","","5","8","","PLoS ONE","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9SY96SIT/Adams et al. - 2013 - Trends in Amphibian Occupancy in the United States.pdf","","","","Chen, Han Y. H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQ7FAJ9C","journalArticle","2015","Green, Adam W.; Bailey, Larissa L.","Using Bayesian Population Viability Analysis to Define Relevant Conservation Objectives","PLOS ONE","","1932-6203","10.1371/journal.pone.0144786","https://dx.plos.org/10.1371/journal.pone.0144786","","2015-12-10","2021-10-27 01:30:16","2021-10-27 01:30:16","2021-10-27 01:30:16","e0144786","","12","10","","PLoS ONE","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/Q6S37ZVW/Green and Bailey - 2015 - Using Bayesian Population Viability Analysis to De.pdf","","","","Deng, Yong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G539H8J5","journalArticle","2018","Tingley, Morgan W.; Stillman, Andrew N.; Wilkerson, Robert L.; Howell, Christine A.; Sawyer, Sarah C.; Siegel, Rodney B.","Cross‐scale occupancy dynamics of a postfire specialist in response to variation across a fire regime","Journal of Animal Ecology","","0021-8790, 1365-2656","10.1111/1365-2656.12851","https://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12851","","2018-09","2021-10-27 01:33:35","2021-10-27 01:33:35","2021-10-27 01:33:35","1484-1496","","5","87","","J Anim Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/3KT2QIFC/Tingley et al. - 2018 - Cross‐scale occupancy dynamics of a postfire speci.pdf","","","","Parr, Catherine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPBSZQRX","journalArticle","2016","Clement, Matthew J.; Hines, James E.; Nichols, James D.; Pardieck, Keith L.; Ziolkowski, David J.","Estimating indices of range shifts in birds using dynamic models when detection is imperfect","Global Change Biology","","13541013","10.1111/gcb.13283","https://onlinelibrary.wiley.com/doi/10.1111/gcb.13283","There is intense interest in basic and applied ecology about the effect of global change on current and future species distributions. Projections based on widely used static modeling methods implicitly assume that species are in equilibrium with the environment and that detection during surveys is perfect. We used multiseason correlated detection occupancy models, which avoid these assumptions, to relate climate data to distributional shifts of Louisiana Waterthrush in the North American Breeding Bird Survey (BBS) data. We summarized these shifts with indices of range size and position and compared them to the same indices obtained using more basic modeling approaches. Detection rates during point counts in BBS surveys were low, and models that ignored imperfect detection severely underestimated the proportion of area occupied and slightly overestimated mean latitude. Static models indicated Louisiana Waterthrush distribution was most closely associated with moderate temperatures, while dynamic occupancy models indicated that initial occupancy was associated with diurnal temperature ranges and colonization of sites was associated with moderate precipitation. Overall, the proportion of area occupied and mean latitude changed little during the 1997–2013 study period. Near-term forecasts of species distribution generated by dynamic models were more similar to subsequently observed distributions than forecasts from static models. Occupancy models incorporating a ﬁnite mixture model on detection – a new extension to correlated detection occupancy models – were better supported and may reduce bias associated with detection heterogeneity. We argue that replacing phenomenological static models with more mechanistic dynamic models can improve projections of future species distributions. In turn, better projections can improve biodiversity forecasts, management decisions, and understanding of global change biology.","2016-10","2021-10-27 01:33:37","2021-10-27 01:33:37","2021-10-27 01:33:37","3273-3285","","10","22","","Glob Change Biol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/CFDKFPMS/Clement et al. - 2016 - Estimating indices of range shifts in birds using .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZG9LGBB","journalArticle","2016","Tempel, Douglas J.; Keane, John J.; Gutiérrez, R. J.; Wolfe, Jared D.; Jones, Gavin M.; Koltunov, Alexander; Ramirez, Carlos M.; Berigan, William J.; Gallagher, Claire V.; Munton, Thomas E.; Shaklee, Paula A.; Whitmore, Sheila A.; Peery, M. Zachariah","Meta-analysis of California Spotted Owl ( <i>Strix occidentalis occidentalis</i> ) territory occupancy in the Sierra Nevada: Habitat associations and their implications for forest management","The Condor","","0010-5422, 1938-5129","10.1650/CONDOR-16-66.1","https://academic.oup.com/condor/article/118/4/747-765/5153265","We assessed the occupancy dynamics of 275 California Spotted Owl (Strix occidentalis occidentalis) territories in 4 study areas in the Sierra Nevada, California, USA, from 1993 to 2011. We used Landsat data to develop maps of canopy cover for each study area, which we then used to quantify annual territory-specific habitat covariates. We modeled the relationships between territory extinction and colonization using predictor variables of habitat, disturbance (logging, fire), climate, and elevation. We found that forests with medium (40–69%) and high (!70%) canopy cover were the most important predictors of territory occupancy in all study areas, and that both canopy cover categories were positively correlated with occupancy. We used analysis of deviance to estimate the amount of variation explained by the habitat covariates (primarily medium and high canopy cover) and found that these covariates explained from 35% to 67% of the variation in occupancy. Climatic covariates were not correlated with occupancy dynamics and explained little of the variation in occupancy. We also conducted a post hoc analysis in which we partitioned canopy cover into 10% classes, because our original partitioning into 3 classes may have lacked sufficient resolution to identify canopy cover levels where occupancy changed abruptly. In this post hoc analysis, occupancy declined sharply when territories contained more area with ,40% canopy cover, and the amount of 50–59% and 60–69% canopy cover had a more positive association with occupancy than did 40–49% canopy cover. Our results suggest that some fuels treatments intended to reduce fire risk and improve forest resilience could be located within Spotted Owl territories without adversely impacting territory occupancy if such treatments do not consistently reduce canopy cover below 50%. We suggest that future work quantify components of forest structure (e.g., large tree density, vertical complexity) known to be selected by owls and relate these characteristics to occupancy and fitness metrics.","2016-11","2021-10-27 01:33:39","2021-10-27 01:33:40","2021-10-27 01:33:39","747-765","","4","118","","The Condor","Meta-analysis of California Spotted Owl ( <i>Strix occidentalis occidentalis</i> ) territory occupancy in the Sierra Nevada","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/86589T3L/Tempel et al. - 2016 - Meta-analysis of California Spotted Owl ( Strix.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCUYG7TA","journalArticle","2019","Balantic, Cathleen; Donovan, Therese","Dynamic wildlife occupancy models using automated acoustic monitoring data","Ecological Applications","","1051-0761, 1939-5582","10.1002/eap.1854","https://onlinelibrary.wiley.com/doi/10.1002/eap.1854","Automated acoustic monitoring of wildlife has been used to characterize populations of sound-producing species across large spatial scales. However, false negatives and false positives produced by automated detection systems can compromise the utility of these data for researchers and land managers, particularly for research programs endeavoring to describe colonization and extinction dynamics that inform land use decision-making. To investigate the suitability of automated acoustic monitoring for dynamic occurrence models, we simulated underlying occurrence dynamics, calling patterns, and the automated acoustic detection process for a hypothetical species under a range of scenarios. We investigated an automated species detection aggregation method that considered a suite of options for creating encounter histories. From these encounter histories, we generated parameter estimates and computed bias for occurrence, colonization, and extinction rates using a dynamic occupancy modeling framework that accounts for false positives via small amounts of manual confirmation. We were able to achieve relatively unbiased estimates for all three state parameters under all scenarios, even when the automated detection system was simulated to be poor, given particular encounter history aggregation choices. However, some encounter history aggregation choices resulted in unreliable estimates; we provide caveats for avoiding these scenarios. Given specific choices during the detection aggregation process, automated acoustic monitoring data may provide an effective means for tracking species occurrence, colonization, and extinction patterns through time, with the potential to inform adaptive management at multiple spatial scales.","2019-04","2021-10-27 01:33:43","2021-10-27 01:33:43","2021-10-27 01:33:43","","","3","29","","Ecol Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/TWN2JUD3/Balantic and Donovan - 2019 - Dynamic wildlife occupancy models using automated .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68UKI8XM","journalArticle","2021","Briscoe, Natalie J.; Zurell, Damaris; Elith, Jane; König, Christian; Fandos, Guillermo; Malchow, Anne‐Kathleen; Kéry, Marc; Schmid, Hans; Guillera‐Arroita, Gurutzeta","Can dynamic occupancy models improve predictions of species' range dynamics? A test using Swiss birds","Global Change Biology","","1354-1013, 1365-2486","10.1111/gcb.15723","https://onlinelibrary.wiley.com/doi/10.1111/gcb.15723","Predictions of species' current and future ranges are needed to effectively manage species under environmental change. Species ranges are typically estimated using correlative species distribution models (SDMs), which have been criticized for their static nature. In contrast, dynamic occupancy models (DOMs) explicitily describe temporal changes in species’ occupancy via colonization and local extinction probabilities, estimated from time series of occurrence data. Yet, tests of whether these models improve predictive accuracy under current or future conditions are rare. Using a long-­ term data set on 69 Swiss birds, we tested whether DOMs improve the predictions of distribution changes over time compared to SDMs. We evaluated the accuracy of spatial predictions and their ability to detect population trends. We also explored how predictions differed when we accounted for imperfect detection and parameterized models using calibration data sets of different time series lengths. All model types had high spatial predictive performance when assessed across all sites (mean AUC > 0.8), with flexible machine learning SDM algorithms outperforming parametric static and DOMs. However, none of the models performed well at identifying sites where range changes are likely to occur. In terms of estimating population trends, DOMs performed best, particularly for species with strong population changes and when fit with sufficient data, while static SDMs performed very poorly. Overall, our study highlights the importance of considering what aspects of performance matter most when selecting a modelling method for a particular application and the need for further research to improve model utility. While DOMs show promise for capturing range dynamics and inferring population trends when fitted with sufficient data, computational constraints on variable selection and model fitting can lead to reduced spatial accuracy of predictions, an area warranting more attention.","2021-09","2021-10-27 01:33:45","2021-10-27 01:33:45","2021-10-27 01:33:45","4269-4282","","18","27","","Glob Change Biol","Can dynamic occupancy models improve predictions of species' range dynamics?","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/EQGVYZGR/Briscoe et al. - 2021 - Can dynamic occupancy models improve predictions o.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KE2IK6HK","journalArticle","","Naujokaitis-Lewis, Ilona","Influence of Climatic and Non-Climatic Factors on Range Dynamics and Conservation Priorities of Long-Distance Migratory Birds","","","","","","","","2021-10-27 01:33:46","2021-10-27 01:33:46","","257","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/HHGHIY2B/Naujokaitis-Lewis - Influence of Climatic and Non-Climatic Factors on .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QRQQNXU","journalArticle","2013","van Strien, Arco J.; Termaat, Tim; Kalkman, Vincent; Prins, Marijn; De Knijf, Geert; Gourmand, Anne-Laure; Houard, Xavier; Nelson, Brian; Plate, Calijn; Prentice, Stephen; Regan, Eugenie; Smallshire, David; Vanappelghem, Cédric; Vanreusel, Wouter","Occupancy modelling as a new approach to assess supranational trends using opportunistic data: a pilot study for the damselfly Calopteryx splendens","Biodiversity and Conservation","","0960-3115, 1572-9710","10.1007/s10531-013-0436-1","http://link.springer.com/10.1007/s10531-013-0436-1","","2013-03","2021-10-27 01:33:50","2021-10-27 01:33:50","2021-10-27 01:33:50","673-686","","3","22","","Biodivers Conserv","Occupancy modelling as a new approach to assess supranational trends using opportunistic data","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XYQ34KGB/van Strien et al. - 2013 - Occupancy modelling as a new approach to assess su.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UFT2FNA","journalArticle","2016","Beaudrot, Lydia; Ahumada, Jorge A.; O'Brien, Timothy; Alvarez-Loayza, Patricia; Boekee, Kelly; Campos-Arceiz, Ahimsa; Eichberg, David; Espinosa, Santiago; Fegraus, Eric; Fletcher, Christine; Gajapersad, Krisna; Hallam, Chris; Hurtado, Johanna; Jansen, Patrick A.; Kumar, Amit; Larney, Eileen; Lima, Marcela Guimarães Moreira; Mahony, Colin; Martin, Emanuel H.; McWilliam, Alex; Mugerwa, Badru; Ndoundou-Hockemba, Mireille; Razafimahaimodison, Jean Claude; Romero-Saltos, Hugo; Rovero, Francesco; Salvador, Julia; Santos, Fernanda; Sheil, Douglas; Spironello, Wilson R.; Willig, Michael R.; Winarni, Nurul L.; Zvoleff, Alex; Andelman, Sandy J.","Standardized Assessment of Biodiversity Trends in Tropical Forest Protected Areas: The End Is Not in Sight","PLOS Biology","","1545-7885","10.1371/journal.pbio.1002357","https://dx.plos.org/10.1371/journal.pbio.1002357","","2016-01-19","2021-10-27 01:33:52","2021-10-27 01:33:52","2021-10-27 01:33:52","e1002357","","1","14","","PLoS Biol","Standardized Assessment of Biodiversity Trends in Tropical Forest Protected Areas","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/TYW2EDUT/Beaudrot et al. - 2016 - Standardized Assessment of Biodiversity Trends in .pdf","","","","Dobson, Andy P.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPQLWWHE","journalArticle","","Roy, Charlotte; Giudice, John; Scharenbroich, Chris","2019 MINNESOTA SPRUCE GROUSE SURVEY","","","","","","","","2021-10-27 01:33:53","2021-10-27 01:33:53","","16","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/EQRAP4HH/Roy et al. - 2019 MINNESOTA SPRUCE GROUSE SURVEY.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPMBXLW5","document","2017","Valente, Jonathon J.","Identifying Factors Driving Sensitivity to Fragmentation in Forest Breeding Songbirds","","","","","","","2017","2021-10-27 01:35:42","2021-10-27 01:36:12","","","","","","","","","","","","","","","","","","","","","","","","/Users/kelleherj/Zotero/storage/8YC9MC3R/ValenteJonathonJ2017.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
